,fips,fraction_votes,candidate
679,19097,0.012,John Kasich
680,19097,0.182,Marco Rubio
681,19097,0.040000000000000001,Martin O'Malley
682,19097,0.01,Mike Huckabee
683,19097,0.037000000000000005,Rand Paul
684,19097,0.0050000000000000001,Rick Santorum
685,19097,0.28499999999999998,Ted Cruz
686,19099,0.08900000000000001,Ben Carson
687,19099,0.45000000000000001,Bernie Sanders
688,19099,0.012999999999999999,Carly Fiorina
689,19099,0.012999999999999999,Chris Christie
690,19099,0.251,Donald Trump
691,19099,0.51500000000000001,Hillary Clinton
692,19099,0.02,Jeb Bush
693,19099,0.0060000000000000001,John Kasich
694,19099,0.17899999999999999,Marco Rubio
695,19099,0.035000000000000003,Martin O'Malley
696,19099,0.031,Mike Huckabee
697,19099,0.042999999999999997,Rand Paul
698,19099,0.0050000000000000001,Rick Santorum
699,19099,0.34899999999999998,Ted Cruz
700,19101,0.065000000000000002,Ben Carson
701,19101,0.72699999999999998,Bernie Sanders
702,19101,0.012999999999999999,Carly Fiorina
703,19101,0.0080000000000000002,Chris Christie
704,19101,0.26200000000000001,Donald Trump
705,19101,0.27300000000000002,Hillary Clinton
706,19101,0.02,Jeb Bush
707,19101,0.029000000000000001,John Kasich
708,19101,0.122,Marco Rubio
709,19101,0.0,Martin O'Malley
710,19101,0.059999999999999998,Mike Huckabee
711,19101,0.079000000000000001,Rand Paul
712,19101,0.021000000000000001,Rick Santorum
713,19101,0.317,Ted Cruz
714,19103,0.072999999999999995,Ben Carson
715,19103,0.59499999999999997,Bernie Sanders
716,19103,0.025999999999999999,Carly Fiorina
717,19103,0.024,Chris Christie
718,19103,0.193,Donald Trump
719,19103,0.40200000000000002,Hillary Clinton
720,19103,0.032000000000000001,Jeb Bush
721,19103,0.039,John Kasich
722,19103,0.30499999999999999,Marco Rubio
723,19103,0.0030000000000000001,Martin O'Malley
724,19103,0.01,Mike Huckabee
725,19103,0.096000000000000002,Rand Paul
726,19103,0.0050000000000000001,Rick Santorum
727,19103,0.19600000000000001,Ted Cruz
728,19105,0.10299999999999999,Ben Carson
729,19105,0.53400000000000003,Bernie Sanders
730,19105,0.034000000000000002,Carly Fiorina
731,19105,0.014,Chris Christie
732,19105,0.25,Donald Trump
733,19105,0.46600000000000003,Hillary Clinton
734,19105,0.024,Jeb Bush
735,19105,0.0060000000000000001,John Kasich
736,19105,0.16200000000000001,Marco Rubio
737,19105,0.0,Martin O'Malley
738,19105,0.0060000000000000001,Mike Huckabee
739,19105,0.031,Rand Paul
740,19105,0.02,Rick Santorum
741,19105,0.35100000000000003,Ted Cruz
742,19107,0.089999999999999997,Ben Carson
743,19107,0.34999999999999998,Bernie Sanders
744,19107,0.016,Carly Fiorina
745,19107,0.0060000000000000001,Chris Christie
746,19107,0.313,Donald Trump
747,19107,0.625,Hillary Clinton
748,19107,0.019,Jeb Bush
749,19107,0.0069999999999999993,John Kasich
750,19107,0.16500000000000001,Marco Rubio
751,19107,0.025000000000000001,Martin O'Malley
752,19107,0.033000000000000002,Mike Huckabee
753,19107,0.027000000000000003,Rand Paul
754,19107,0.014,Rick Santorum
755,19107,0.308,Ted Cruz
756,19109,0.158,Ben Carson
757,19109,0.35999999999999999,Bernie Sanders
758,19109,0.0040000000000000001,Carly Fiorina
759,19109,0.01,Chris Christie
760,19109,0.23699999999999999,Donald Trump
761,19109,0.60799999999999998,Hillary Clinton
762,19109,0.014,Jeb Bush
763,19109,0.016,John Kasich
764,19109,0.20100000000000001,Marco Rubio
765,19109,0.021999999999999999,Martin O'Malley
766,19109,0.029000000000000001,Mike Huckabee
767,19109,0.019,Rand Paul
768,19109,0.012999999999999999,Rick Santorum
769,19109,0.30099999999999999,Ted Cruz
770,19111,0.11899999999999999,Ben Carson
771,19111,0.45300000000000001,Bernie Sanders
772,19111,0.039,Carly Fiorina
773,19111,0.0090000000000000011,Chris Christie
774,19111,0.31,Donald Trump
775,19111,0.54700000000000004,Hillary Clinton
776,19111,0.014,Jeb Bush
777,19111,0.012,John Kasich
778,19111,0.189,Marco Rubio
779,19111,0.0,Martin O'Malley
780,19111,0.02,Mike Huckabee
781,19111,0.027000000000000003,Rand Paul
782,19111,0.0050000000000000001,Rick Santorum
783,19111,0.253,Ted Cruz
784,19113,0.091999999999999998,Ben Carson
785,19113,0.52300000000000002,Bernie Sanders
786,19113,0.025999999999999999,Carly Fiorina
787,19113,0.024,Chris Christie
788,19113,0.20200000000000001,Donald Trump
789,19113,0.47399999999999998,Hillary Clinton
790,19113,0.023,Jeb Bush
791,19113,0.023,John Kasich
792,19113,0.24299999999999999,Marco Rubio
793,19113,0.0030000000000000001,Martin O'Malley
794,19113,0.0090000000000000011,Mike Huckabee
795,19113,0.059999999999999998,Rand Paul
796,19113,0.0050000000000000001,Rick Santorum
797,19113,0.29399999999999998,Ted Cruz
798,19115,0.060999999999999999,Ben Carson
799,19115,0.41999999999999998,Bernie Sanders
800,19115,0.0069999999999999993,Carly Fiorina
801,19115,0.0060000000000000001,Chris Christie
802,19115,0.35999999999999999,Donald Trump
803,19115,0.56000000000000005,Hillary Clinton
804,19115,0.019,Jeb Bush
805,19115,0.0069999999999999993,John Kasich
806,19115,0.105,Marco Rubio
807,19115,0.02,Martin O'Malley
808,19115,0.042999999999999997,Mike Huckabee
809,19115,0.036000000000000004,Rand Paul
810,19115,0.001,Rick Santorum
811,19115,0.35499999999999998,Ted Cruz
812,19117,0.115,Ben Carson
813,19117,0.40000000000000002,Bernie Sanders
814,19117,0.014999999999999999,Carly Fiorina
815,19117,0.0080000000000000002,Chris Christie
816,19117,0.27000000000000002,Donald Trump
817,19117,0.59999999999999998,Hillary Clinton
818,19117,0.017000000000000001,Jeb Bush
819,19117,0.0,John Kasich
820,19117,0.13400000000000001,Marco Rubio
821,19117,0.0,Martin O'Malley
822,19117,0.031,Mike Huckabee
823,19117,0.041000000000000002,Rand Paul
824,19117,0.0050000000000000001,Rick Santorum
825,19117,0.36199999999999999,Ted Cruz
826,19119,0.18600000000000005,Ben Carson
827,19119,0.56799999999999995,Bernie Sanders
828,19119,0.0090000000000000011,Carly Fiorina
829,19119,0.0030000000000000001,Chris Christie
830,19119,0.156,Donald Trump
831,19119,0.40200000000000002,Hillary Clinton
832,19119,0.01,Jeb Bush
833,19119,0.0050000000000000001,John Kasich
834,19119,0.20699999999999999,Marco Rubio
835,19119,0.029999999999999999,Martin O'Malley
836,19119,0.0030000000000000001,Mike Huckabee
837,19119,0.012999999999999999,Rand Paul
838,19119,0.018000000000000002,Rick Santorum
839,19119,0.39000000000000001,Ted Cruz
840,19121,0.079000000000000001,Ben Carson
841,19121,0.46700000000000003,Bernie Sanders
842,19121,0.016,Carly Fiorina
843,19121,0.012999999999999999,Chris Christie
844,19121,0.27700000000000002,Donald Trump
845,19121,0.53299999999999992,Hillary Clinton
846,19121,0.016,Jeb Bush
847,19121,0.0080000000000000002,John Kasich
848,19121,0.185,Marco Rubio
849,19121,0.0,Martin O'Malley
850,19121,0.025000000000000001,Mike Huckabee
851,19121,0.037999999999999999,Rand Paul
852,19121,0.0050000000000000001,Rick Santorum
853,19121,0.33500000000000002,Ted Cruz
854,19123,0.107,Ben Carson
855,19123,0.438,Bernie Sanders
856,19123,0.019,Carly Fiorina
857,19123,0.0080000000000000002,Chris Christie
858,19123,0.215,Donald Trump
859,19123,0.56200000000000006,Hillary Clinton
860,19123,0.02,Jeb Bush
861,19123,0.0040000000000000001,John Kasich
862,19123,0.188,Marco Rubio
863,19123,0.0,Martin O'Malley
864,19123,0.025000000000000001,Mike Huckabee
865,19123,0.035000000000000003,Rand Paul
866,19123,0.037000000000000005,Rick Santorum
867,19123,0.34100000000000003,Ted Cruz
868,19125,0.095000000000000001,Ben Carson
869,19125,0.47999999999999998,Bernie Sanders
870,19125,0.014,Carly Fiorina
871,19125,0.021999999999999999,Chris Christie
872,19125,0.188,Donald Trump
873,19125,0.5,Hillary Clinton
874,19125,0.025999999999999999,Jeb Bush
875,19125,0.01,John Kasich
876,19125,0.21099999999999999,Marco Rubio
877,19125,0.02,Martin O'Malley
878,19125,0.025999999999999999,Mike Huckabee
879,19125,0.042999999999999997,Rand Paul
880,19125,0.014,Rick Santorum
881,19125,0.35200000000000004,Ted Cruz
882,19127,0.097000000000000003,Ben Carson
883,19127,0.53400000000000003,Bernie Sanders
884,19127,0.024,Carly Fiorina
885,19127,0.012,Chris Christie
886,19127,0.26100000000000001,Donald Trump
887,19127,0.46600000000000003,Hillary Clinton
888,19127,0.025999999999999999,Jeb Bush
889,19127,0.014,John Kasich
890,19127,0.21600000000000005,Marco Rubio
891,19127,0.0,Martin O'Malley
892,19127,0.021000000000000001,Mike Huckabee
893,19127,0.032000000000000001,Rand Paul
894,19127,0.024,Rick Santorum
895,19127,0.27100000000000002,Ted Cruz
896,19129,0.16200000000000001,Ben Carson
897,19129,0.48899999999999999,Bernie Sanders
898,19129,0.021000000000000001,Carly Fiorina
899,19129,0.01,Chris Christie
900,19129,0.26800000000000002,Donald Trump
901,19129,0.51100000000000001,Hillary Clinton
902,19129,0.0090000000000000011,Jeb Bush
903,19129,0.012999999999999999,John Kasich
904,19129,0.23599999999999999,Marco Rubio
905,19129,0.0,Martin O'Malley
906,19129,0.0060000000000000001,Mike Huckabee
907,19129,0.029000000000000001,Rand Paul
908,19129,0.028000000000000001,Rick Santorum
909,19129,0.218,Ted Cruz
910,19131,0.13,Ben Carson
911,19131,0.33800000000000002,Bernie Sanders
912,19131,0.11700000000000001,Carly Fiorina
913,19131,0.0080000000000000002,Chris Christie
914,19131,0.255,Donald Trump
915,19131,0.65000000000000002,Hillary Clinton
916,19131,0.021000000000000001,Jeb Bush
917,19131,0.0060000000000000001,John Kasich
918,19131,0.11899999999999999,Marco Rubio
919,19131,0.012999999999999999,Martin O'Malley
920,19131,0.023,Mike Huckabee
921,19131,0.072000000000000008,Rand Paul
922,19131,0.0060000000000000001,Rick Santorum
923,19131,0.24199999999999999,Ted Cruz
924,19133,0.080000000000000002,Ben Carson
925,19133,0.38800000000000001,Bernie Sanders
926,19133,0.012,Carly Fiorina
927,19133,0.016,Chris Christie
928,19133,0.30499999999999999,Donald Trump
929,19133,0.60199999999999998,Hillary Clinton
930,19133,0.0040000000000000001,Jeb Bush
931,19133,0.002,John Kasich
932,19133,0.184,Marco Rubio
933,19133,0.01,Martin O'Malley
934,19133,0.018000000000000002,Mike Huckabee
935,19133,0.016,Rand Paul
936,19133,0.0040000000000000001,Rick Santorum
937,19133,0.36099999999999999,Ted Cruz
938,19135,0.045999999999999999,Ben Carson
939,19135,0.44600000000000001,Bernie Sanders
940,19135,0.0069999999999999993,Carly Fiorina
941,19135,0.0040000000000000001,Chris Christie
942,19135,0.314,Donald Trump
943,19135,0.433,Hillary Clinton
944,19135,0.0060000000000000001,Jeb Bush
945,19135,0.0069999999999999993,John Kasich
946,19135,0.17899999999999999,Marco Rubio
947,19135,0.121,Martin O'Malley
948,19135,0.033000000000000002,Mike Huckabee
949,19135,0.042999999999999997,Rand Paul
950,19135,0.0,Rick Santorum
951,19135,0.35999999999999999,Ted Cruz
952,19137,0.14899999999999999,Ben Carson
953,19137,0.64000000000000001,Bernie Sanders
954,19137,0.047,Carly Fiorina
955,19137,0.0090000000000000011,Chris Christie
956,19137,0.20699999999999999,Donald Trump
957,19137,0.35999999999999999,Hillary Clinton
958,19137,0.047,Jeb Bush
959,19137,0.018000000000000002,John Kasich
960,19137,0.217,Marco Rubio
961,19137,0.0,Martin O'Malley
962,19137,0.018000000000000002,Mike Huckabee
963,19137,0.045999999999999999,Rand Paul
964,19137,0.010999999999999999,Rick Santorum
965,19137,0.23300000000000001,Ted Cruz
966,19139,0.045999999999999999,Ben Carson
967,19139,0.54000000000000004,Bernie Sanders
968,19139,0.018000000000000002,Carly Fiorina
969,19139,0.021000000000000001,Chris Christie
970,19139,0.29799999999999999,Donald Trump
971,19139,0.46000000000000002,Hillary Clinton
972,19139,0.021999999999999999,Jeb Bush
973,19139,0.019,John Kasich
974,19139,0.26300000000000001,Marco Rubio
975,19139,0.0,Martin O'Malley
976,19139,0.016,Mike Huckabee
977,19139,0.054000000000000006,Rand Paul
978,19139,0.0050000000000000001,Rick Santorum
979,19139,0.23899999999999999,Ted Cruz
980,19143,0.128,Ben Carson
981,19143,0.38400000000000001,Bernie Sanders
982,19143,0.021000000000000001,Carly Fiorina
983,19143,0.0090000000000000011,Chris Christie
984,19143,0.23899999999999999,Donald Trump
985,19143,0.56600000000000006,Hillary Clinton
986,19143,0.040000000000000001,Jeb Bush
987,19143,0.0030000000000000001,John Kasich
988,19143,0.17100000000000001,Marco Rubio
989,19143,0.050999999999999997,Martin O'Malley
990,19143,0.0090000000000000011,Mike Huckabee
991,19143,0.024,Rand Paul
992,19143,0.0090000000000000011,Rick Santorum
993,19143,0.34600000000000003,Ted Cruz
994,19145,0.17999999999999999,Ben Carson
995,19145,0.50600000000000001,Bernie Sanders
996,19145,0.0090000000000000011,Carly Fiorina
997,19145,0.0050000000000000001,Chris Christie
998,19145,0.26600000000000001,Donald Trump
999,19145,0.49399999999999999,Hillary Clinton
1000,19145,0.029000000000000001,Jeb Bush
1001,19145,0.014,John Kasich
1002,19145,0.17899999999999999,Marco Rubio
1003,19145,0.0,Martin O'Malley
1004,19145,0.01,Mike Huckabee
1005,19145,0.014999999999999999,Rand Paul
1006,19145,0.0080000000000000002,Rick Santorum
1007,19145,0.28499999999999998,Ted Cruz
1008,19147,0.092999999999999999,Ben Carson
1009,19147,0.46600000000000003,Bernie Sanders
1010,19147,0.021000000000000001,Carly Fiorina
1011,19147,0.014,Chris Christie
1012,19147,0.27100000000000002,Donald Trump
1013,19147,0.53400000000000003,Hillary Clinton
1014,19147,0.032000000000000001,Jeb Bush
1015,19147,0.012,John Kasich
1016,19147,0.218,Marco Rubio
1017,19147,0.0,Martin O'Malley
1018,19147,0.039,Mike Huckabee
1019,19147,0.035000000000000003,Rand Paul
1020,19147,0.012,Rick Santorum
1021,19147,0.255,Ted Cruz
1022,19149,0.10299999999999999,Ben Carson
1023,19149,0.44600000000000001,Bernie Sanders
1024,19149,0.01,Carly Fiorina
1025,19149,0.012999999999999999,Chris Christie
1026,19149,0.32800000000000001,Donald Trump
1027,19149,0.55399999999999994,Hillary Clinton
1028,19149,0.023,Jeb Bush
1029,19149,0.012,John Kasich
1030,19149,0.19800000000000001,Marco Rubio
1031,19149,0.0,Martin O'Malley
1032,19149,0.0069999999999999993,Mike Huckabee
1033,19149,0.018000000000000002,Rand Paul
1034,19149,0.0060000000000000001,Rick Santorum
1035,19149,0.28100000000000003,Ted Cruz
1036,19151,0.14499999999999999,Ben Carson
1037,19151,0.29999999999999999,Bernie Sanders
1038,19151,0.01,Carly Fiorina
1039,19151,0.01,Chris Christie
1040,19151,0.22800000000000001,Donald Trump
1041,19151,0.66000000000000003,Hillary Clinton
1042,19151,0.019,Jeb Bush
1043,19151,0.0040000000000000001,John Kasich
1044,19151,0.13500000000000001,Marco Rubio
1045,19151,0.040000000000000001,Martin O'Malley
1046,19151,0.033000000000000002,Mike Huckabee
1047,19151,0.027000000000000003,Rand Paul
1048,19151,0.002,Rick Santorum
1049,19151,0.38700000000000001,Ted Cruz
1050,19153,0.07400000000000001,Ben Carson
1051,19153,0.46200000000000002,Bernie Sanders
1052,19153,0.014,Carly Fiorina
1053,19153,0.024,Chris Christie
1054,19153,0.218,Donald Trump
1055,19153,0.53200000000000003,Hillary Clinton
1056,19153,0.044999999999999998,Jeb Bush
1057,19153,0.025000000000000001,John Kasich
1058,19153,0.26900000000000002,Marco Rubio
1059,19153,0.0069999999999999993,Martin O'Malley
1060,19153,0.018000000000000002,Mike Huckabee
1061,19153,0.052999999999999999,Rand Paul
1062,19153,0.0080000000000000002,Rick Santorum
1063,19153,0.253,Ted Cruz
1064,19155,0.124,Ben Carson
1065,19155,0.50800000000000001,Bernie Sanders
1066,19155,0.018000000000000002,Carly Fiorina
1067,19155,0.012,Chris Christie
1068,19155,0.34499999999999997,Donald Trump
1069,19155,0.48999999999999999,Hillary Clinton
1070,19155,0.016,Jeb Bush
1071,19155,0.029000000000000001,John Kasich
1072,19155,0.17199999999999999,Marco Rubio
1073,19155,0.0,Martin O'Malley
1074,19155,0.0060000000000000001,Mike Huckabee
1075,19155,0.036000000000000004,Rand Paul
1076,19155,0.025999999999999999,Rick Santorum
1077,19155,0.215,Ted Cruz
1078,19157,0.076999999999999999,Ben Carson
1079,19157,0.52800000000000002,Bernie Sanders
1080,19157,0.014,Carly Fiorina
1081,19157,0.014,Chris Christie
1082,19157,0.26200000000000001,Donald Trump
1083,19157,0.47199999999999998,Hillary Clinton
1084,19157,0.039,Jeb Bush
1085,19157,0.018000000000000002,John Kasich
1086,19157,0.18600000000000005,Marco Rubio
1087,19157,0.0,Martin O'Malley
1088,19157,0.031,Mike Huckabee
1089,19157,0.064000000000000001,Rand Paul
1090,19157,0.0069999999999999993,Rick Santorum
1091,19157,0.28699999999999998,Ted Cruz
1092,19159,0.157,Ben Carson
1093,19159,0.33700000000000002,Bernie Sanders
1094,19159,0.0090000000000000011,Carly Fiorina
1095,19159,0.0090000000000000011,Chris Christie
1096,19159,0.31900000000000001,Donald Trump
1097,19159,0.66299999999999992,Hillary Clinton
1098,19159,0.048000000000000001,Jeb Bush
1099,19159,0.0,John Kasich
1100,19159,0.151,Marco Rubio
1101,19159,0.0,Martin O'Malley
1102,19159,0.042000000000000003,Mike Huckabee
1103,19159,0.0060000000000000001,Rand Paul
1104,19159,0.0030000000000000001,Rick Santorum
1105,19159,0.253,Ted Cruz
1106,19161,0.090999999999999998,Ben Carson
1107,19161,0.45000000000000001,Bernie Sanders
1108,19161,0.018000000000000002,Carly Fiorina
1109,19161,0.0090000000000000011,Chris Christie
1110,19161,0.317,Donald Trump
1111,19161,0.55000000000000004,Hillary Clinton
1112,19161,0.028000000000000001,Jeb Bush
1113,19161,0.01,John Kasich
1114,19161,0.121,Marco Rubio
1115,19161,0.0,Martin O'Malley
1116,19161,0.027000000000000003,Mike Huckabee
1117,19161,0.025000000000000001,Rand Paul
1118,19161,0.072999999999999995,Rick Santorum
1119,19161,0.28000000000000003,Ted Cruz
1120,19163,0.055,Ben Carson
1121,19163,0.505,Bernie Sanders
1122,19163,0.021999999999999999,Carly Fiorina
1123,19163,0.018000000000000002,Chris Christie
1124,19163,0.253,Donald Trump
1125,19163,0.49099999999999999,Hillary Clinton
1126,19163,0.036000000000000004,Jeb Bush
1127,19163,0.044999999999999998,John Kasich
1128,19163,0.26200000000000001,Marco Rubio
1129,19163,0.0040000000000000001,Martin O'Malley
1130,19163,0.0080000000000000002,Mike Huckabee
1131,19163,0.050000000000000003,Rand Paul
1132,19163,0.0050000000000000001,Rick Santorum
1133,19163,0.246,Ted Cruz
1134,19165,0.14599999999999999,Ben Carson
1135,19165,0.57999999999999996,Bernie Sanders
1136,19165,0.029999999999999999,Carly Fiorina
1137,19165,0.012999999999999999,Chris Christie
1138,19165,0.27200000000000002,Donald Trump
1139,19165,0.41999999999999998,Hillary Clinton
1140,19165,0.012,Jeb Bush
1141,19165,0.012,John Kasich
1142,19165,0.17299999999999999,Marco Rubio
1143,19165,0.0,Martin O'Malley
1144,19165,0.024,Mike Huckabee
1145,19165,0.031,Rand Paul
1146,19165,0.0080000000000000002,Rick Santorum
1147,19165,0.27800000000000002,Ted Cruz
1148,19167,0.14899999999999999,Ben Carson
1149,19167,0.50600000000000001,Bernie Sanders
1150,19167,0.0080000000000000002,Carly Fiorina
1151,19167,0.0050000000000000001,Chris Christie
1152,19167,0.109,Donald Trump
1153,19167,0.48099999999999998,Hillary Clinton
1154,19167,0.017000000000000001,Jeb Bush
1155,19167,0.01,John Kasich
1156,19167,0.32000000000000001,Marco Rubio
1157,19167,0.0,Martin O'Malley
1158,19167,0.0080000000000000002,Mike Huckabee
1159,19167,0.025000000000000001,Rand Paul
1160,19167,0.017000000000000001,Rick Santorum
1161,19167,0.33200000000000002,Ted Cruz
1162,19169,0.085000000000000006,Ben Carson
1163,19169,0.59499999999999997,Bernie Sanders
1164,19169,0.016,Carly Fiorina
1165,19169,0.021999999999999999,Chris Christie
1166,19169,0.153,Donald Trump
1167,19169,0.40500000000000003,Hillary Clinton
1168,19169,0.028000000000000001,Jeb Bush
1169,19169,0.025999999999999999,John Kasich
1170,19169,0.32100000000000001,Marco Rubio
1171,19169,0.0,Martin O'Malley
1172,19169,0.016,Mike Huckabee
1173,19169,0.083000000000000004,Rand Paul
1174,19169,0.0080000000000000002,Rick Santorum
1175,19169,0.24099999999999999,Ted Cruz
1176,19171,0.084000000000000005,Ben Carson
1177,19171,0.47099999999999997,Bernie Sanders
1178,19171,0.01,Carly Fiorina
1179,19171,0.016,Chris Christie
1180,19171,0.35600000000000004,Donald Trump
1181,19171,0.52900000000000003,Hillary Clinton
1182,19171,0.012,Jeb Bush
1183,19171,0.012,John Kasich
1184,19171,0.125,Marco Rubio
1185,19171,0.0,Martin O'Malley
1186,19171,0.034000000000000002,Mike Huckabee
1187,19171,0.027000000000000003,Rand Paul
1188,19171,0.01,Rick Santorum
1189,19171,0.312,Ted Cruz
1190,19173,0.16600000000000001,Ben Carson
1191,19173,0.29999999999999999,Bernie Sanders
1192,19173,0.016,Carly Fiorina
1193,19173,0.012999999999999999,Chris Christie
1194,19173,0.36899999999999999,Donald Trump
1195,19173,0.69999999999999996,Hillary Clinton
1196,19173,0.025999999999999999,Jeb Bush
1197,19173,0.016,John Kasich
1198,19173,0.13699999999999998,Marco Rubio
1199,19173,0.0,Martin O'Malley
1200,19173,0.024,Mike Huckabee
1201,19173,0.025999999999999999,Rand Paul
1202,19173,0.0080000000000000002,Rick Santorum
1203,19173,0.19500000000000001,Ted Cruz
1204,19175,0.124,Ben Carson
1205,19175,0.53700000000000003,Bernie Sanders
1206,19175,0.023,Carly Fiorina
1207,19175,0.0040000000000000001,Chris Christie
1208,19175,0.27600000000000002,Donald Trump
1209,19175,0.46300000000000002,Hillary Clinton
1210,19175,0.017000000000000001,Jeb Bush
1211,19175,0.01,John Kasich
1212,19175,0.192,Marco Rubio
1213,19175,0.0,Martin O'Malley
1214,19175,0.040000000000000001,Mike Huckabee
1215,19175,0.014,Rand Paul
1216,19175,0.01,Rick Santorum
1217,19175,0.28899999999999998,Ted Cruz
1218,19177,0.105,Ben Carson
1219,19177,0.53299999999999992,Bernie Sanders
1220,19177,0.0,Carly Fiorina
1221,19177,0.0060000000000000001,Chris Christie
1222,19177,0.28300000000000003,Donald Trump
1223,19177,0.46700000000000003,Hillary Clinton
1224,19177,0.0060000000000000001,Jeb Bush
1225,19177,0.002,John Kasich
1226,19177,0.11799999999999999,Marco Rubio
1227,19177,0.0,Martin O'Malley
1228,19177,0.096000000000000002,Mike Huckabee
1229,19177,0.012999999999999999,Rand Paul
1230,19177,0.0,Rick Santorum
1231,19177,0.36799999999999999,Ted Cruz
1232,19179,0.075999999999999998,Ben Carson
1233,19179,0.44700000000000001,Bernie Sanders
1234,19179,0.0060000000000000001,Carly Fiorina
1235,19179,0.012999999999999999,Chris Christie
1236,19179,0.35499999999999998,Donald Trump
1237,19179,0.54799999999999993,Hillary Clinton
1238,19179,0.014,Jeb Bush
1239,19179,0.0050000000000000001,John Kasich
1240,19179,0.14499999999999999,Marco Rubio
1241,19179,0.0050000000000000001,Martin O'Malley
1242,19179,0.062,Mike Huckabee
1243,19179,0.029999999999999999,Rand Paul
1244,19179,0.001,Rick Santorum
1245,19179,0.29299999999999998,Ted Cruz
1246,19181,0.098000000000000004,Ben Carson
1247,19181,0.433,Bernie Sanders
1248,19181,0.01,Carly Fiorina
1249,19181,0.017000000000000001,Chris Christie
1250,19181,0.25800000000000001,Donald Trump
1251,19181,0.55299999999999994,Hillary Clinton
1252,19181,0.025000000000000001,Jeb Bush
1253,19181,0.012,John Kasich
1254,19181,0.20599999999999999,Marco Rubio
1255,19181,0.012999999999999999,Martin O'Malley
1256,19181,0.02,Mike Huckabee
1257,19181,0.052000000000000005,Rand Paul
1258,19181,0.0090000000000000011,Rick Santorum
1259,19181,0.29399999999999998,Ted Cruz
1260,19183,0.126,Ben Carson
1261,19183,0.46200000000000002,Bernie Sanders
1262,19183,0.019,Carly Fiorina
1263,19183,0.0060000000000000001,Chris Christie
1264,19183,0.21299999999999999,Donald Trump
1265,19183,0.53799999999999992,Hillary Clinton
1266,19183,0.041000000000000002,Jeb Bush
1267,19183,0.0080000000000000002,John Kasich
1268,19183,0.14400000000000002,Marco Rubio
1269,19183,0.0,Martin O'Malley
1270,19183,0.014999999999999999,Mike Huckabee
1271,19183,0.067000000000000004,Rand Paul
1272,19183,0.01,Rick Santorum
1273,19183,0.35100000000000003,Ted Cruz
1274,19185,0.085999999999999993,Ben Carson
1275,19185,0.34999999999999998,Bernie Sanders
1276,19185,0.012,Carly Fiorina
1277,19185,0.002,Chris Christie
1278,19185,0.27200000000000002,Donald Trump
1279,19185,0.65000000000000002,Hillary Clinton
1280,19185,0.021000000000000001,Jeb Bush
1281,19185,0.017000000000000001,John Kasich
1282,19185,0.13600000000000001,Marco Rubio
1283,19185,0.0,Martin O'Malley
1284,19185,0.036000000000000004,Mike Huckabee
1285,19185,0.0069999999999999993,Rand Paul
1286,19185,0.002,Rick Santorum
1287,19185,0.40799999999999997,Ted Cruz
1288,19187,0.074999999999999997,Ben Carson
1289,19187,0.45000000000000001,Bernie Sanders
1290,19187,0.010999999999999999,Carly Fiorina
1291,19187,0.050000000000000003,Chris Christie
1292,19187,0.27300000000000002,Donald Trump
1293,19187,0.54200000000000004,Hillary Clinton
1294,19187,0.028000000000000001,Jeb Bush
1295,19187,0.018000000000000002,John Kasich
1296,19187,0.17999999999999999,Marco Rubio
1297,19187,0.0080000000000000002,Martin O'Malley
1298,19187,0.048000000000000001,Mike Huckabee
1299,19187,0.039,Rand Paul
1300,19187,0.0080000000000000002,Rick Santorum
1301,19187,0.27200000000000002,Ted Cruz
1302,19189,0.14699999999999999,Ben Carson
1303,19189,0.57499999999999996,Bernie Sanders
1304,19189,0.010999999999999999,Carly Fiorina
1305,19189,0.016,Chris Christie
1306,19189,0.18600000000000005,Donald Trump
1307,19189,0.42499999999999999,Hillary Clinton
1308,19189,0.039,Jeb Bush
1309,19189,0.0030000000000000001,John Kasich
1310,19189,0.20699999999999999,Marco Rubio
1311,19189,0.0,Martin O'Malley
1312,19189,0.043999999999999997,Mike Huckabee
1313,19189,0.036000000000000004,Rand Paul
1314,19189,0.0060000000000000001,Rick Santorum
1315,19189,0.30299999999999999,Ted Cruz
1316,19191,0.14499999999999999,Ben Carson
1317,19191,0.56000000000000005,Bernie Sanders
1318,19191,0.025999999999999999,Carly Fiorina
1319,19191,0.0090000000000000011,Chris Christie
1320,19191,0.26200000000000001,Donald Trump
1321,19191,0.44,Hillary Clinton
1322,19191,0.025000000000000001,Jeb Bush
1323,19191,0.029000000000000001,John Kasich
1324,19191,0.19900000000000001,Marco Rubio
1325,19191,0.0,Martin O'Malley
1326,19191,0.021999999999999999,Mike Huckabee
1327,19191,0.037999999999999999,Rand Paul
1328,19191,0.0030000000000000001,Rick Santorum
1329,19191,0.23999999999999999,Ted Cruz
1330,19193,0.078,Ben Carson
1331,19193,0.53299999999999992,Bernie Sanders
1332,19193,0.023,Carly Fiorina
1333,19193,0.014,Chris Christie
1334,19193,0.317,Donald Trump
1335,19193,0.46300000000000002,Hillary Clinton
1336,19193,0.017000000000000001,Jeb Bush
1337,19193,0.0090000000000000011,John Kasich
1338,19193,0.21099999999999999,Marco Rubio
1339,19193,0.0040000000000000001,Martin O'Malley
1340,19193,0.0050000000000000001,Mike Huckabee
1341,19193,0.028000000000000001,Rand Paul
1342,19193,0.029999999999999999,Rick Santorum
