,party,candidate,fact,Rvalue,Pvalue,StdError,Slope,Intercept
43,Republican,Ben Carson,MAN450207,-0.25173974840562269,0.01240073718967734,4503946.736762681,-11478821.350417025,1963395.685971173
44,Republican,Ben Carson,WTN220207,-0.1314326189880097,0.19704141327588584,2418143.1298140748,-3141265.7296191282,679604.70287632628
45,Republican,Ben Carson,RTN130207,-0.23451841107538837,0.02010719993741774,2547458.5244634636,-6021483.7832711628,1035854.2583296453
46,Republican,Ben Carson,RTN131207,-0.18299470267302539,0.071298098220983569,10954.271911306239,-19978.08310004068,12539.456120719613
47,Republican,Ben Carson,AFN120207,-0.2069412571711107,0.040902518361992934,338759.48076753441,-702066.76246100303,120850.33054574553
48,Republican,Ben Carson,BPS030214,-0.19020196166834702,0.060667926536159045,1121.1650319756884,-2128.244213769879,329.65327286742263
49,Republican,Ben Carson,LND110210,0.090330201116864836,0.37639392616826439,363.71047948230125,323.22392450643656,529.91831305044639
50,Republican,Ben Carson,POP060210,-0.25757710613805013,0.01045136627642124,270.19677781421905,-705.7161442852854,128.19777686104791
51,Democrat,Bernie Sanders,PST045214,0.15657624192315842,0.12364545447326065,78730.644430739776,122291.209203209,-26221.905442487721
52,Democrat,Bernie Sanders,PST040210,0.16049617719342218,0.11440533724301635,74290.841705418497,118359.30103685503,-24982.395855230709
53,Democrat,Bernie Sanders,PST120214,0.22800651095259802,0.023944471004791509,4.056248029274105,9.306796440130551,-5.0485766934355638
54,Democrat,Bernie Sanders,POP010210,0.16044670261183028,0.11451852869955725,74294.941162160976,118328.38049545891,-24973.030481864502
55,Democrat,Bernie Sanders,AGE135214,-0.11026689020765393,0.27975013416898409,1.0188172255343766,-1.1074737770670111,6.4457416400088263
56,Democrat,Bernie Sanders,AGE295214,-0.24730336427087021,0.014087325295622798,2.7340133703267813,-6.8370733752498207,26.205076731778753
57,Democrat,Bernie Sanders,AGE775214,-0.3094170352848149,0.001933731661594234,4.0118381495826592,-12.790170005442624,24.952669512979856
58,Democrat,Bernie Sanders,SEX255214,-0.18292546745399657,0.071407066466086716,1.2313156983273326,-2.244758777550957,51.215773468910967
59,Democrat,Bernie Sanders,RHI125214,-0.3664129606554139,0.00020669940924252403,4.3703932977798479,-16.862922198665071,103.6423926054223
60,Democrat,Bernie Sanders,RHI225214,0.25882807561212418,0.010070393425420199,2.1742458655346701,5.7083811407269707,-1.2656356847194192
61,Democrat,Bernie Sanders,RHI325214,0.00019546783356944123,0.99847587789162695,1.1788034359399742,0.0022576276605343658,0.46219855401582954
62,Democrat,Bernie Sanders,RHI425214,0.40689985283056063,3.2130573752062502e-05,2.1446448814732353,9.3601526529192132,-3.2890941708783377
63,Democrat,Bernie Sanders,RHI525214,-0.035654448386108067,0.72743228464028142,0.18879014174077979,-0.065994063857869892,0.10975429715308697
64,Democrat,Bernie Sanders,RHI625214,0.25813977690346085,0.010278475133479797,0.70452736123600068,1.8444331603593331,0.34073140894286458
65,Democrat,Bernie Sanders,RHI725214,-0.01030140329372323,0.91981012384602356,6.8668246802579214,-0.69312411731622814,4.7713857691474013
66,Democrat,Bernie Sanders,RHI825214,-0.17739144501446913,0.080560824103793269,9.1283332277991445,-16.121398921753791,99.328749984395216
67,Democrat,Bernie Sanders,POP715213,-0.27424572011020232,0.0062824766862892576,4.8357773842407132,-13.512023144047673,93.752936160288499
68,Democrat,Bernie Sanders,POP645213,0.18781139257710575,0.064040366191374126,4.3717597213313049,8.1905231843363939,-1.0180649650396032
69,Democrat,Bernie Sanders,POP815213,0.048742165461124386,0.63363613975007316,6.8018116119322798,3.2522322141498816,3.9367564805262827
70,Democrat,Bernie Sanders,EDU635213,0.1898595773621658,0.061141856893635591,4.2169118508673895,7.9897767161658608,86.354340810012474
71,Democrat,Bernie Sanders,EDU685213,0.34562355991890836,0.00049091259409627796,8.8055108474035393,31.777365811394624,4.6614010075261252
72,Democrat,Bernie Sanders,VET605213,0.1639861079223299,0.10663730506370118,4899.8717778457467,7980.8058279705574,-1474.5019864286187
73,Democrat,Bernie Sanders,LFE305213,-0.1390541271133347,0.17208095429535894,4.5265691760509448,-6.227712513288389,22.398780159595223
74,Democrat,Bernie Sanders,HSG010214,0.15643125335113769,0.12399790489010569,32992.440996364814,51198.052271254499,-10360.081719109297
75,Democrat,Bernie Sanders,HSG445213,-0.26284283921623292,0.0089286955686665708,6.4874233391665159,-17.316069007368547,83.919774402604162
76,Democrat,Bernie Sanders,HSG096213,0.3792652939279656,0.00011749888727486222,7.3601860223394109,29.559058161514496,-1.3536912982356153
77,Democrat,Bernie Sanders,HSG495213,0.33359278798194208,0.00078871352580326402,36591.479010918731,126867.61336249688,44583.349955471618
78,Democrat,Bernie Sanders,HSD410213,0.15934979952829406,0.11705044721048677,29872.503078148988,47243.693842018612,-9869.56619437259
79,Democrat,Bernie Sanders,HSD310213,0.018987206714818971,0.852782934813612,0.18680638157447682,0.034758954270110019,2.3621474679955954
80,Democrat,Bernie Sanders,INC910213,0.10621564960196335,0.29790423239079766,3574.341349361915,3740.9670169110523,23822.701850152211
81,Democrat,Bernie Sanders,INC110213,0.18142645447345213,0.073799459102823983,8295.1760649116204,14994.418917444438,42168.759567436915
82,Democrat,Bernie Sanders,PVY020213,0.10452698750922658,0.30569508630753217,4.5923538917422286,4.7291706083953891,9.5878676102820712
83,Democrat,Bernie Sanders,BZA010213,0.14896510565201668,0.14321038780300346,1996.1194473298117,2946.3177890197103,-577.68562794231343
